-1.54830e+00  7.93050e-01
-1.57180e+00  8.13050e-01
-1.56320e+00  8.08300e-01
-1.58360e+00  8.05100e-01
-1.54640e+00  7.80850e-01
-1.53950e+00  7.82000e-01
-1.54500e+00  7.85150e-01
-1.55730e+00  8.01600e-01
-1.53590e+00  7.84650e-01
-1.55280e+00  7.93000e-01
-1.55230e+00  7.90250e-01
-1.53240e+00  7.76550e-01
-1.52550e+00  7.78800e-01
-1.55110e+00  7.89550e-01
-1.52540e+00  7.70400e-01
-1.54180e+00  7.70900e-01
-1.53880e+00  7.78400e-01
-1.54350e+00  7.77500e-01
-1.54210e+00  7.84500e-01
-1.56020e+00  8.10250e-01
-1.56000e+00  8.10000e-01
-1.54110e+00  8.00300e-01
-1.55780e+00  7.94100e-01
-1.55630e+00  7.89000e-01
-1.53780e+00  7.68100e-01
-1.53030e+00  7.68700e-01
-1.54310e+00  7.72150e-01
-1.51050e+00  7.36100e-01
-1.54750e+00  7.59150e-01
-1.53580e+00  7.48550e-01
-1.53660e+00  7.38500e-01
-1.55170e+00  7.78050e-01
-1.54730e+00  7.85950e-01
-1.55680e+00  7.86300e-01
-1.53620e+00  7.67800e-01
-1.54470e+00  7.83300e-01
-1.53930e+00  7.78100e-01
-1.55990e+00  7.88550e-01
-1.55170e+00  7.95800e-01
-1.53500e+00  7.90050e-01
-1.55480e+00  7.93450e-01
-1.53820e+00  7.89800e-01
-1.52800e+00  7.84700e-01
-1.55340e+00  7.92000e-01
-1.53380e+00  7.81900e-01
-1.54760e+00  7.89050e-01
-1.56160e+00  7.95800e-01
-1.55240e+00  8.02200e-01
-1.55210e+00  8.05200e-01
-1.57270e+00  8.14050e-01
-1.56170e+00  7.99250e-01
-1.54480e+00  7.88300e-01
-1.55700e+00  7.84850e-01
-1.53910e+00  7.72500e-01
-1.54250e+00  7.80950e-01
-1.54220e+00  7.85250e-01
-1.55020e+00  7.87850e-01
-1.53810e+00  7.79100e-01
-1.54190e+00  7.86450e-01
-1.54090e+00  7.81600e-01
-1.53930e+00  7.83850e-01
-1.53300e+00  7.69500e-01
-1.54520e+00  7.77400e-01
-1.53640e+00  7.75700e-01
-1.52670e+00  7.79400e-01
-1.53460e+00  7.76250e-01
-1.52780e+00  7.71700e-01
-1.52920e+00  7.65450e-01
-1.54470e+00  7.72800e-01
-1.55890e+00  7.93950e-01
-1.55180e+00  7.86050e-01
-1.54070e+00  7.95300e-01
-1.54960e+00  7.96900e-01
-1.54300e+00  7.90600e-01
-1.55070e+00  7.90050e-01
-1.52720e+00  7.74100e-01
-1.53490e+00  7.67350e-01
-1.54290e+00  7.78750e-01
-1.53720e+00  7.77800e-01
-1.53230e+00  7.82250e-01
-1.54700e+00  7.83800e-01
-1.54610e+00  7.83250e-01
-1.53220e+00  7.79550e-01
-1.54130e+00  7.83700e-01
-1.51280e+00  7.68000e-01
-1.54430e+00  7.87800e-01
-1.55220e+00  7.89800e-01
-1.55880e+00  8.01700e-01
-1.55070e+00  7.96550e-01
-1.54910e+00  7.81750e-01
-1.54060e+00  7.65500e-01
-1.53740e+00  7.58350e-01
-1.54040e+00  7.77150e-01
-1.52890e+00  7.72550e-01
-1.53630e+00  7.73000e-01
-1.54670e+00  7.88900e-01
-1.54770e+00  7.87400e-01
-1.54310e+00  7.60250e-01
-1.54720e+00  7.66800e-01
-1.54070e+00  7.80700e-01
-1.54510e+00  7.82150e-01
-1.54050e+00  7.77850e-01
-1.52720e+00  7.67400e-01
-1.53700e+00  7.65850e-01
-1.53010e+00  7.62650e-01
-1.53990e+00  7.74400e-01
-1.54870e+00  7.71600e-01
-1.55100e+00  7.96250e-01
-1.53710e+00  7.75300e-01
-1.53890e+00  7.87450e-01
-1.53310e+00  7.82550e-01
-1.54150e+00  7.82200e-01
-1.56080e+00  7.96650e-01
-1.54240e+00  7.70900e-01
-1.54480e+00  7.80300e-01
-1.54120e+00  7.66750e-01
-1.53370e+00  7.70750e-01
-1.55390e+00  7.87500e-01
-1.52820e+00  7.53250e-01
-1.55370e+00  7.80400e-01
-1.54310e+00  7.79400e-01
-1.56530e+00  7.85800e-01
-1.55620e+00  7.92500e-01
-1.56210e+00  8.03750e-01
-1.56210e+00  8.01350e-01
-1.54750e+00  7.86700e-01
-1.53570e+00  7.99200e-01
-1.56480e+00  8.12300e-01
-1.57110e+00  8.07300e-01
-1.55970e+00  8.04950e-01
-1.57750e+00  8.14750e-01
-1.53950e+00  7.90100e-01
-1.53350e+00  7.66900e-01
-1.54480e+00  7.88300e-01
-1.55000e+00  7.84900e-01
-1.54600e+00  7.68800e-01
-1.52800e+00  7.61650e-01
-1.53010e+00  7.79100e-01
-1.53610e+00  7.81200e-01
-1.54140e+00  7.84050e-01
-1.55320e+00  7.97650e-01
-1.55550e+00  8.04250e-01
-1.54070e+00  7.91200e-01
-1.57370e+00  8.09950e-01
-1.54560e+00  7.78050e-01
-1.54500e+00  7.97000e-01
-1.54730e+00  7.94750e-01
-1.56110e+00  8.01650e-01
-1.53990e+00  7.87950e-01
-1.54690e+00  8.00400e-01
-1.54860e+00  7.96950e-01
-1.55100e+00  8.02500e-01
-1.53660e+00  7.91050e-01
-1.53780e+00  7.88250e-01
-1.54960e+00  7.92200e-01
-1.54350e+00  7.73400e-01
-1.53390e+00  7.63600e-01
-1.55810e+00  8.00050e-01
-1.55970e+00  8.08950e-01
-1.54180e+00  7.84250e-01
-1.55340e+00  8.03000e-01
-1.54640e+00  7.88050e-01
-1.52710e+00  7.63500e-01
-1.55430e+00  7.90300e-01
-1.54810e+00  7.76500e-01
-1.53900e+00  7.73150e-01
-1.54790e+00  8.01200e-01
-1.55980e+00  8.16050e-01
-1.55530e+00  8.06100e-01
-1.55790e+00  7.97800e-01
-1.56190e+00  7.98400e-01
-1.53640e+00  7.74000e-01
-1.53360e+00  7.76250e-01
-1.54370e+00  7.90950e-01
-1.53870e+00  7.78050e-01
-1.53970e+00  7.85950e-01
-1.54710e+00  7.95300e-01
-1.52450e+00  7.84200e-01
-1.56580e+00  8.05250e-01
-1.54230e+00  7.85150e-01
-1.54650e+00  7.97600e-01
-1.56640e+00  8.10400e-01
-1.55950e+00  8.01100e-01
-1.52450e+00  7.75600e-01
-1.54860e+00  7.79450e-01
-1.54120e+00  7.77000e-01
-1.54560e+00  7.80900e-01
-1.53880e+00  7.63050e-01
-1.53900e+00  7.56750e-01
-1.54480e+00  7.73450e-01
-1.52980e+00  7.44200e-01
-1.52180e+00  7.51250e-01
-1.51660e+00  7.42650e-01
-1.53770e+00  7.58450e-01
-1.53680e+00  7.56800e-01
-1.54740e+00  7.71950e-01
-1.54480e+00  7.88050e-01
-1.54920e+00  7.78650e-01
-1.52040e+00  7.59300e-01
-1.53560e+00  7.69750e-01
-1.51170e+00  7.40950e-01
-1.51950e+00  7.57850e-01
-1.52830e+00  7.74350e-01
-1.53910e+00  7.75500e-01
-1.55250e+00  8.03450e-01
-1.56010e+00  7.98300e-01
-1.55340e+00  7.95300e-01
-1.53950e+00  7.85650e-01
-1.54540e+00  7.87300e-01
-1.55220e+00  7.94400e-01
-1.54530e+00  7.96700e-01
-1.53880e+00  7.85350e-01
-1.56850e+00  7.93200e-01
-1.55060e+00  7.79600e-01
-1.55370e+00  7.86600e-01
-1.54840e+00  7.71500e-01
-1.53310e+00  7.54800e-01
-1.52320e+00  7.58800e-01
-1.55010e+00  7.87250e-01
-1.53670e+00  7.80300e-01
-1.56560e+00  8.00350e-01
-1.54920e+00  7.93950e-01
-1.55520e+00  7.90100e-01
-1.54340e+00  7.71950e-01
-1.54770e+00  7.88150e-01
-1.56870e+00  7.91900e-01
-1.56130e+00  7.92900e-01
-1.55380e+00  7.85800e-01
-1.54010e+00  7.80900e-01
-1.54450e+00  8.02500e-01
-1.54960e+00  7.96750e-01
-1.55240e+00  7.94150e-01
-1.55290e+00  7.99150e-01
-1.53240e+00  7.81000e-01
-1.53600e+00  7.78950e-01
-1.53770e+00  7.84050e-01
-1.57060e+00  8.03800e-01
-1.53420e+00  7.75200e-01
-1.54250e+00  7.80550e-01
-1.56440e+00  8.02850e-01
-1.56210e+00  7.96400e-01
-1.55620e+00  7.97750e-01
-1.55960e+00  8.05500e-01
-1.55180e+00  7.91750e-01
-1.54890e+00  7.94450e-01
-1.55500e+00  7.97050e-01
-1.54350e+00  8.00300e-01
-1.56340e+00  8.08550e-01
-1.56020e+00  7.93300e-01
-1.55050e+00  7.76950e-01
-1.55220e+00  7.94350e-01
-1.55490e+00  7.91450e-01
-1.54660e+00  7.85900e-01
-1.54560e+00  7.85150e-01
-1.55050e+00  7.86950e-01
-1.56290e+00  7.95250e-01
-1.53460e+00  7.72750e-01
-1.54250e+00  7.90250e-01
-1.54600e+00  7.87950e-01
-1.55960e+00  7.99450e-01
-1.55120e+00  7.91800e-01
-1.52640e+00  7.84100e-01
-1.55470e+00  8.12000e-01
-1.53920e+00  7.79650e-01
-1.53670e+00  7.79450e-01
-1.55960e+00  7.99550e-01
-1.55360e+00  7.89600e-01
-1.56410e+00  8.07500e-01
-1.54350e+00  7.82850e-01
-1.54900e+00  7.91350e-01
-1.56180e+00  7.98500e-01
-1.53310e+00  7.79350e-01
-1.55770e+00  8.02650e-01
-1.55330e+00  8.08650e-01
-1.55680e+00  8.04950e-01
-1.55040e+00  7.98300e-01
-1.52870e+00  7.73300e-01
-1.55080e+00  7.83250e-01
-1.54160e+00  7.87050e-01
-1.56030e+00  7.89850e-01
-1.53860e+00  7.69800e-01
-1.55240e+00  7.90500e-01
-1.54420e+00  7.85350e-01
-1.54660e+00  7.93900e-01
-1.53000e+00  7.80450e-01
-1.54860e+00  7.82850e-01
-1.55550e+00  7.80800e-01
-1.55030e+00  7.89550e-01
-1.54920e+00  7.94550e-01
-1.53430e+00  7.82450e-01
-1.54010e+00  7.92250e-01
-1.55740e+00  8.02400e-01
-1.56280e+00  8.13550e-01
-1.51930e+00  7.66850e-01
-1.55760e+00  8.04100e-01
-1.55230e+00  7.96900e-01
-1.55310e+00  8.00000e-01
-1.56390e+00  8.07150e-01
-1.55510e+00  7.94600e-01
-1.56530e+00  7.98050e-01
-1.54670e+00  7.95050e-01
-1.53980e+00  7.93050e-01
-1.52950e+00  7.72700e-01
-1.53510e+00  7.69350e-01
-1.54200e+00  7.69350e-01
-1.53920e+00  7.73850e-01
-1.56800e+00  7.96200e-01
-1.55950e+00  7.98550e-01
-1.57090e+00  8.02350e-01
-1.55080e+00  7.87550e-01
-1.55720e+00  7.97050e-01
-1.54650e+00  7.83200e-01
-1.53910e+00  7.84200e-01
-1.53500e+00  7.77300e-01
-1.56170e+00  7.93950e-01
-1.54360e+00  7.82850e-01
-1.54190e+00  7.73100e-01
-1.54580e+00  7.80400e-01
-1.55860e+00  7.91400e-01
-1.53590e+00  7.72150e-01
-1.55680e+00  7.95100e-01
-1.57150e+00  8.09650e-01
-1.56240e+00  8.06500e-01
-1.55520e+00  7.81400e-01
-1.56090e+00  7.86300e-01
-1.53720e+00  7.75100e-01
-1.53080e+00  7.72650e-01
-1.52940e+00  7.66400e-01
-1.54780e+00  7.79950e-01
-1.54970e+00  7.76700e-01
-1.54090e+00  7.84850e-01
-1.53410e+00  7.61000e-01
-1.53790e+00  7.64600e-01
-1.52840e+00  7.53950e-01
-1.53710e+00  7.78350e-01
-1.55240e+00  7.98300e-01
-1.54060e+00  7.78100e-01
-1.54470e+00  7.84050e-01
-1.54600e+00  7.80450e-01
-1.54990e+00  7.82600e-01
-1.54970e+00  7.92450e-01
-1.52730e+00  7.72100e-01
-1.54330e+00  7.80600e-01
-1.55340e+00  7.80850e-01
-1.54950e+00  7.80050e-01
-1.54010e+00  7.79850e-01
-1.55020e+00  7.90400e-01
-1.52450e+00  7.74800e-01
-1.53820e+00  7.74200e-01
-1.53860e+00  7.72150e-01
-1.54270e+00  7.66500e-01
-1.52210e+00  7.42500e-01
-1.53050e+00  7.46700e-01
-1.53040e+00  7.61150e-01
-1.54090e+00  7.85550e-01
-1.54900e+00  7.89250e-01
-1.55800e+00  8.05550e-01
-1.57270e+00  8.03750e-01
-1.54790e+00  7.89000e-01
-1.53560e+00  7.87200e-01
-1.54300e+00  7.81450e-01
-1.54980e+00  7.67200e-01
-1.55080e+00  7.85400e-01
-1.55820e+00  8.04700e-01
-1.55490e+00  8.13850e-01
-1.54750e+00  7.97050e-01
-1.58300e+00  8.17950e-01
-1.53740e+00  8.01750e-01
-1.55990e+00  7.98750e-01
-1.54170e+00  7.81650e-01
-1.55440e+00  7.90150e-01
-1.55300e+00  8.00750e-01
-1.54890e+00  8.03350e-01
-1.56580e+00  8.05650e-01
-1.57710e+00  8.17750e-01
-1.56830e+00  8.17350e-01
-1.54610e+00  7.97450e-01
-1.53830e+00  7.90750e-01
-1.54110e+00  7.87400e-01
-1.54700e+00  8.01800e-01
-1.55950e+00  8.01850e-01
-1.54900e+00  7.99350e-01
-1.54800e+00  8.04450e-01
-1.53600e+00  7.89150e-01
-1.54640e+00  7.97950e-01
-1.53370e+00  7.69000e-01
-1.53050e+00  7.69650e-01
-1.51220e+00  7.65400e-01
-1.54000e+00  7.67400e-01
-1.53410e+00  7.60900e-01
-1.54090e+00  7.85800e-01
-1.54040e+00  7.78050e-01
-1.53870e+00  7.66300e-01
-1.55180e+00  7.77000e-01
-1.53250e+00  7.72350e-01
-1.52560e+00  7.57750e-01
-1.53150e+00  7.49700e-01
-1.50920e+00  7.25700e-01
-1.52620e+00  7.24850e-01
-1.53080e+00  7.47600e-01
-1.53810e+00  7.51450e-01
-1.54960e+00  7.70100e-01
-1.53670e+00  7.46600e-01
-1.53480e+00  7.53800e-01
-1.54230e+00  7.56350e-01
-1.56630e+00  7.81650e-01
-1.53240e+00  7.60100e-01
-1.54940e+00  7.71900e-01
-1.53810e+00  7.69600e-01
-1.52060e+00  7.48950e-01
-1.52190e+00  7.60050e-01
-1.55060e+00  7.92050e-01
-1.56350e+00  8.03550e-01
-1.55330e+00  7.90500e-01
-1.54660e+00  7.89500e-01
-1.54750e+00  7.90000e-01
-1.55340e+00  7.94550e-01
-1.55240e+00  7.97250e-01
-1.55970e+00  7.98250e-01
-1.55250e+00  7.91150e-01
-1.55370e+00  7.97100e-01
-1.53910e+00  7.84450e-01
-1.52800e+00  7.83300e-01
-1.53810e+00  7.83400e-01
-1.55490e+00  7.88350e-01
-1.55620e+00  7.97250e-01
-1.56510e+00  7.89300e-01
-1.53580e+00  7.74800e-01
-1.52380e+00  7.66600e-01
-1.54030e+00  7.66100e-01
-1.52940e+00  7.61050e-01
-1.55150e+00  7.83450e-01
-1.52490e+00  7.60350e-01
-1.54260e+00  7.76750e-01
-1.54800e+00  7.89950e-01
-1.55650e+00  7.88050e-01
-1.55820e+00  7.97150e-01
-1.54030e+00  7.88500e-01
-1.55430e+00  7.90550e-01
-1.54710e+00  7.79900e-01
-1.56320e+00  8.12400e-01
-1.54300e+00  7.91950e-01
-1.56880e+00  8.12700e-01
-1.56120e+00  8.02600e-01
-1.56440e+00  8.00900e-01
-1.56120e+00  7.95000e-01
-1.53960e+00  7.74450e-01
-1.54010e+00  7.88350e-01
-1.55860e+00  8.02800e-01
-1.57940e+00  8.08450e-01
-1.55450e+00  7.93750e-01
-1.54380e+00  7.95650e-01
-1.56640e+00  8.09950e-01
-1.54080e+00  7.72350e-01
-1.54480e+00  7.84350e-01
-1.53970e+00  7.81900e-01
-1.54710e+00  7.82050e-01
-1.55800e+00  7.93500e-01
-1.54600e+00  7.88250e-01
-1.55250e+00  7.94450e-01
-1.56430e+00  7.93600e-01
-1.56340e+00  7.97550e-01
-1.51680e+00  7.55650e-01
-1.53600e+00  7.68550e-01
-1.54250e+00  7.87900e-01
-1.54240e+00  7.83600e-01
-1.55680e+00  7.86650e-01
-1.53880e+00  7.70350e-01
-1.54280e+00  7.70150e-01
-1.54420e+00  7.94000e-01
-1.56530e+00  8.10650e-01
-1.56100e+00  8.07350e-01
-1.55840e+00  7.99850e-01
-1.54570e+00  7.92200e-01
-1.54480e+00  7.88950e-01
-1.56940e+00  8.10900e-01
-1.54790e+00  7.87150e-01
-1.55540e+00  7.94800e-01
-1.55510e+00  7.89450e-01
-1.54090e+00  7.72350e-01
-1.54910e+00  7.68500e-01
-1.55650e+00  7.87450e-01
-1.56860e+00  7.88200e-01
-1.56540e+00  7.94300e-01
-1.56370e+00  7.90250e-01
-1.54430e+00  7.82050e-01
-1.55160e+00  7.87850e-01
-1.52200e+00  7.57500e-01
-1.52530e+00  7.46150e-01
-1.54720e+00  7.71900e-01
-1.54800e+00  7.62500e-01
-1.54740e+00  7.71750e-01
-1.55440e+00  8.01950e-01
-1.56150e+00  8.05000e-01
-1.55900e+00  8.02850e-01
-1.58920e+00  8.22350e-01
-1.54340e+00  7.95150e-01
-1.52020e+00  7.62000e-01
-1.53860e+00  7.69150e-01
-1.52700e+00  7.70750e-01
-1.52040e+00  7.58650e-01
-1.53560e+00  7.64350e-01
-1.53950e+00  7.53700e-01
-1.54210e+00  7.72500e-01
-1.54490e+00  7.73750e-01
-1.53570e+00  7.79550e-01
-1.55810e+00  7.98250e-01
-1.54560e+00  7.92350e-01
-1.53610e+00  7.81200e-01
-1.55010e+00  7.81850e-01
-1.54030e+00  7.78750e-01
-1.54290e+00  7.81050e-01
-1.55710e+00  7.91850e-01
-1.53560e+00  7.76550e-01
-1.56440e+00  7.78100e-01
-1.54440e+00  7.85450e-01
-1.55350e+00  7.92050e-01
-1.55590e+00  7.93050e-01
-1.54960e+00  7.80950e-01
-1.52910e+00  7.68400e-01
-1.55530e+00  7.80350e-01
-1.54140e+00  7.74850e-01
-1.53730e+00  7.93200e-01
-1.53400e+00  7.76100e-01
-1.55790e+00  8.09050e-01
-1.55430e+00  7.99400e-01
-1.55420e+00  7.98100e-01
-1.52990e+00  7.75000e-01
-1.54160e+00  7.79950e-01
-1.54090e+00  7.72850e-01
-1.54120e+00  7.86650e-01
-1.54310e+00  7.78850e-01
-1.55740e+00  7.95750e-01
-1.53820e+00  7.73550e-01
-1.54660e+00  7.74650e-01
-1.53220e+00  7.67900e-01
-1.52040e+00  7.58650e-01
-1.52100e+00  7.51550e-01
-1.50120e+00  7.50600e-01
-1.54900e+00  7.91500e-01
-1.55540e+00  7.89650e-01
-1.54080e+00  7.76300e-01
-1.54320e+00  7.74150e-01
-1.56110e+00  7.97350e-01
-1.58420e+00  8.16250e-01
-1.54880e+00  7.88050e-01
-1.53310e+00  7.68850e-01
-1.53980e+00  7.71200e-01
-1.55580e+00  7.95900e-01
-1.52870e+00  7.73950e-01
-1.54270e+00  7.83350e-01
-1.53780e+00  7.90000e-01
-1.54360e+00  7.81000e-01
-1.54770e+00  7.91000e-01
-1.55370e+00  7.96100e-01
-1.52180e+00  7.62050e-01
-1.55470e+00  7.86650e-01
-1.54100e+00  7.79350e-01
-1.54240e+00  7.92850e-01
-1.56730e+00  8.18250e-01
-1.56790e+00  8.00100e-01
-1.54100e+00  7.87100e-01
-1.54180e+00  7.76700e-01
-1.55470e+00  7.81300e-01
-1.54670e+00  7.88200e-01
-1.55510e+00  7.82650e-01
-1.54610e+00  7.94600e-01
-1.56840e+00  8.07600e-01
-1.54750e+00  7.82600e-01
-1.55610e+00  7.97650e-01
-1.54480e+00  7.88500e-01
-1.54200e+00  7.86150e-01
-1.52090e+00  7.66300e-01
-1.54470e+00  7.69350e-01
-1.52730e+00  7.63350e-01
-1.54580e+00  7.67250e-01
-1.53480e+00  7.44500e-01
-1.53410e+00  7.46250e-01
-1.51490e+00  7.42300e-01
-1.55300e+00  7.74000e-01
-1.54020e+00  7.68300e-01
-1.57870e+00  7.92400e-01
-1.53470e+00  7.73350e-01
-1.52840e+00  7.72350e-01
-1.53230e+00  7.72900e-01
-1.53410e+00  7.73100e-01
-1.54850e+00  7.83250e-01
-1.55480e+00  8.05150e-01
-1.55710e+00  8.07050e-01
-1.53870e+00  7.87450e-01
-1.54830e+00  7.97200e-01
-1.55520e+00  7.88950e-01
-1.53800e+00  7.81000e-01
-1.53560e+00  7.69550e-01
-1.53630e+00  7.63850e-01
-1.54550e+00  7.60000e-01
-1.53590e+00  7.73500e-01
-1.56100e+00  7.89950e-01
-1.53910e+00  7.75550e-01
-1.53500e+00  7.72450e-01
-1.54420e+00  7.58350e-01
-1.55120e+00  7.62500e-01
-1.53520e+00  7.64150e-01
